frame,image_index,agents,agents_smoothed
0,0,95,95.0
1,0,95,95.0
2,0,95,95.0
3,0,95,95.0
4,0,95,95.0
5,0,95,95.0
6,0,95,95.0
7,0,95,95.0
8,0,95,95.0
9,0,95,95.0
10,0,95,95.0
11,0,95,95.0
12,0,94,94.92307692307692
13,0,94,94.85714285714286
14,0,95,94.86666666666666
15,0,95,94.875
16,0,95,94.88235294117646
17,0,95,94.88888888888889
18,0,95,94.89473684210526
19,0,95,94.9
20,0,95,94.9047619047619
21,0,95,94.9090909090909
22,0,95,94.91304347826087
23,0,95,94.91666666666667
24,0,94,94.88
25,0,94,94.84615384615384
26,0,94,94.81481481481481
27,0,94,94.78571428571429
28,0,94,94.75862068965517
29,0,93,94.7
30,0,94,94.6774193548387
31,0,95,94.6875
32,0,94,94.66666666666667
33,0,94,94.6470588235294
34,0,93,94.6
35,0,93,94.55555555555556
36,0,93,94.51351351351352
37,0,94,94.5
38,0,94,94.48717948717949
39,0,93,94.45
40,0,93,94.41463414634147
41,0,92,94.35714285714286
42,0,93,94.32558139534883
43,0,92,94.27272727272727
44,0,92,94.22222222222223
45,0,92,94.17391304347827
46,0,92,94.12765957446808
47,0,92,94.08333333333333
48,0,93,94.06122448979592
49,0,95,94.08
50,0,95,94.09803921568627
51,0,95,94.11538461538461
52,0,94,94.11320754716981
53,0,94,94.11111111111111
54,0,93,94.0909090909091
55,0,93,94.07142857142857
56,0,93,94.05263157894737
57,0,93,94.03448275862068
58,0,93,94.01694915254237
59,0,93,94.0
60,0,93,93.98360655737704
61,0,93,93.96774193548387
62,0,93,93.95238095238095
63,0,94,93.953125
64,0,95,93.96923076923076
65,0,94,93.96969696969697
66,0,94,93.97014925373135
67,0,93,93.95588235294117
68,0,93,93.94202898550725
69,0,93,93.92857142857143
70,0,94,93.92957746478874
71,0,94,93.93055555555556
72,0,94,93.93150684931507
73,0,94,93.93243243243244
74,0,94,93.93333333333334
75,0,92,93.90789473684211
76,0,92,93.88311688311688
77,0,92,93.85897435897436
78,0,92,93.83544303797468
79,0,92,93.8125
80,0,91,93.77777777777777
81,0,91,93.7439024390244
82,0,91,93.71084337349397
83,0,92,93.69047619047619
84,0,91,93.65882352941176
85,0,91,93.62790697674419
86,0,92,93.60919540229885
87,0,92,93.5909090909091
88,0,92,93.57303370786516
89,0,92,93.55555555555556
90,0,92,93.53846153846153
91,0,92,93.52173913043478
92,0,92,93.50537634408602
93,0,92,93.48936170212765
94,0,92,93.47368421052632
95,0,92,93.45833333333333
96,0,92,93.44329896907216
97,0,92,93.42857142857143
98,0,91,93.4040404040404
99,0,91,93.38
100,0,90,93.34653465346534
101,0,90,93.31372549019608
102,0,90,93.28155339805825
103,0,90,93.25
104,0,88,93.2
105,0,88,93.15094339622641
106,0,88,93.10280373831776
107,0,88,93.05555555555556
108,0,88,93.0091743119266
109,0,88,92.96363636363637
110,0,87,92.90990990990991
111,0,87,92.85714285714286
112,0,88,92.8141592920354
113,0,89,92.78070175438596
114,0,89,92.74782608695652
115,0,89,92.71551724137932
116,0,89,92.68376068376068
117,0,90,92.66101694915254
118,0,88,92.6218487394958
119,0,88,92.58333333333333
120,0,88,92.54545454545455
121,0,88,92.50819672131148
122,0,89,92.47967479674797
123,0,88,92.44354838709677
124,0,88,92.408
125,0,88,92.37301587301587
126,0,89,92.34645669291339
127,0,89,92.3203125
128,0,89,92.29457364341086
129,0,89,92.26923076923077
130,0,89,92.2442748091603
131,0,90,92.22727272727273
132,0,90,92.21052631578948
133,0,90,92.19402985074628
134,0,90,92.17777777777778
135,0,90,92.16176470588235
136,0,90,92.14598540145985
137,0,90,92.1304347826087
138,0,90,92.11510791366906
139,0,91,92.10714285714286
140,0,89,92.08510638297872
141,0,89,92.06338028169014
142,0,89,92.04195804195804
143,0,88,92.01388888888889
144,0,88,91.98620689655172
145,0,88,91.95890410958904
146,0,88,91.93197278911565
147,0,88,91.9054054054054
148,0,88,91.87919463087249
149,0,88,91.85333333333334
150,0,87,91.82119205298014
151,0,88,91.79605263157895
152,0,90,91.7843137254902
153,0,90,91.77272727272727
154,0,89,91.75483870967741
155,0,90,91.74358974358974
156,0,90,91.73248407643312
157,0,90,91.72151898734177
158,0,90,91.71069182389937
159,0,91,91.70625
160,0,91,91.70186335403727
161,0,90,91.69135802469135
162,0,89,91.67484662576688
163,0,90,91.66463414634147
164,0,89,91.64848484848486
165,0,89,91.63253012048193
166,0,89,91.61676646706587
167,0,90,91.60714285714286
168,0,89,91.59171597633136
169,0,88,91.57058823529412
170,0,89,91.55555555555556
171,0,89,91.54069767441861
172,0,90,91.53179190751445
173,0,91,91.52873563218391
174,0,91,91.52571428571429
175,0,91,91.52272727272727
176,0,91,91.51977401129943
177,0,89,91.50561797752809
178,0,88,91.48603351955308
179,0,86,91.45555555555555
180,0,86,91.42541436464089
181,0,85,91.39010989010988
182,0,86,91.36065573770492
183,0,87,91.33695652173913
184,0,88,91.31891891891892
185,0,88,91.3010752688172
186,0,88,91.28342245989305
187,0,88,91.26595744680851
188,0,88,91.24867724867725
189,0,89,91.23684210526316
190,0,89,91.22513089005236
191,0,89,91.21354166666667
192,0,89,91.20207253886011
193,0,89,91.19072164948453
194,0,89,91.17948717948718
195,0,89,91.16836734693878
196,0,89,91.15736040609137
197,0,89,91.14646464646465
198,0,89,91.1356783919598
199,0,90,91.13
200,0,90,91.12437810945273
201,0,91,91.12376237623762
202,0,92,91.12807881773399
203,0,93,91.13725490196079
204,0,93,91.14634146341463
205,0,93,91.15533980582525
206,0,92,91.15942028985508
207,0,92,91.16346153846153
208,0,92,91.16746411483254
209,0,92,91.17142857142858
210,0,93,91.18009478672985
211,0,92,91.18396226415095
212,0,91,91.1830985915493
213,0,92,91.18691588785046
214,0,92,91.1906976744186
215,0,92,91.19444444444444
216,0,92,91.19815668202764
217,0,92,91.20183486238533
218,0,91,91.20091324200914
219,0,91,91.2
220,0,91,91.19909502262443
221,0,91,91.1981981981982
222,0,91,91.19730941704036
223,0,90,91.19196428571429
224,0,89,91.18222222222222
225,0,89,91.17256637168141
226,0,90,91.16740088105728
227,0,92,91.17105263157895
228,0,92,91.17467248908297
229,0,91,91.17391304347827
230,0,90,91.16883116883118
231,0,90,91.16379310344827
232,0,88,91.15021459227468
233,0,89,91.14102564102564
234,0,90,91.13617021276596
235,0,89,91.12711864406779
236,0,90,91.12236286919831
237,0,90,91.11764705882354
238,0,90,91.11297071129707
239,0,90,91.10833333333333
240,0,91,91.10788381742739
241,0,92,91.11157024793388
242,0,92,91.11522633744856
243,0,92,91.1188524590164
244,0,91,91.11836734693877
245,0,92,91.1219512195122
246,0,92,91.1255060728745
247,0,91,91.125
248,0,91,91.12449799196787
249,0,92,91.128
250,0,91,91.12749003984064
251,0,91,91.12698412698413
252,0,91,91.12648221343873
253,0,90,91.12204724409449
254,0,90,91.11764705882354
255,0,91,91.1171875
256,0,91,91.11673151750973
257,0,92,91.12015503875969
258,0,91,91.11969111969113
259,0,92,91.12307692307692
260,0,93,91.13026819923371
261,0,94,91.1412213740458
262,0,94,91.15209125475285
263,0,93,91.1590909090909
264,0,93,91.16603773584906
265,0,93,91.17293233082707
266,0,93,91.17977528089888
267,0,91,91.17910447761194
268,0,91,91.17843866171003
269,0,91,91.17777777777778
270,0,91,91.17712177121771
271,0,90,91.17279411764706
272,0,90,91.16849816849818
273,0,90,91.16423357664233
274,0,91,91.16363636363636
275,0,91,91.16304347826087
276,0,91,91.16245487364621
277,0,91,91.16187050359713
278,0,91,91.16129032258064
279,0,93,91.16785714285714
280,0,93,91.17437722419929
281,0,93,91.18085106382979
282,0,93,91.18727915194346
283,0,93,91.19366197183099
284,0,93,91.2
285,0,93,91.2062937062937
286,0,93,91.21254355400697
287,0,93,91.21875
288,0,91,91.21799307958477
289,0,91,91.21724137931035
290,0,91,91.21649484536083
291,0,90,91.21232876712328
292,0,90,91.20819112627986
293,0,91,91.20748299319727
294,0,91,91.20677966101695
295,0,91,91.20608108108108
296,0,92,91.20875420875421
297,0,91,91.20805369127517
298,0,89,91.20066889632108
299,0,90,91.19666666666667
300,0,91,91.19601328903654
301,0,92,91.19867549668874
302,0,92,91.20132013201321
303,0,92,91.20394736842105
304,0,94,91.21311475409836
305,0,94,91.22222222222223
306,0,94,91.23127035830619
307,0,94,91.24025974025975
308,0,94,91.24919093851133
309,0,93,91.25483870967741
310,0,94,91.26366559485531
311,0,94,91.2724358974359
312,0,95,91.28434504792332
313,0,97,91.30254777070064
314,0,96,91.31746031746032
315,0,96,91.33227848101266
316,0,96,91.34700315457414
317,0,94,91.35534591194968
318,0,93,91.36050156739812
319,0,93,91.365625
320,0,92,91.36760124610592
321,0,93,91.37267080745342
322,0,94,91.38080495356037
323,0,92,91.38271604938272
324,0,91,91.38153846153845
325,0,91,91.38036809815951
326,0,91,91.37920489296636
327,0,91,91.3780487804878
328,0,90,91.37386018237082
329,0,90,91.36969696969697
330,0,92,91.37160120845921
331,0,92,91.37349397590361
332,0,92,91.37537537537537
333,0,93,91.38023952095809
334,0,93,91.38507462686567
335,0,93,91.38988095238095
336,0,93,91.3946587537092
337,0,95,91.40532544378698
338,0,95,91.41592920353982
339,0,95,91.42647058823529
340,0,95,91.43695014662757
341,0,95,91.44736842105263
342,0,95,91.45772594752187
343,0,95,91.46802325581395
344,0,96,91.48115942028986
345,0,96,91.49421965317919
346,0,96,91.507204610951
347,0,96,91.52011494252874
348,0,96,91.53295128939828
349,0,95,91.54285714285714
350,0,95,91.55270655270655
351,0,94,91.5596590909091
352,0,94,91.56657223796034
353,0,94,91.57344632768361
354,0,93,91.5774647887324
355,0,91,91.57584269662921
356,0,91,91.57422969187675
357,0,90,91.56983240223464
358,0,89,91.56267409470752
359,0,89,91.55555555555556
360,0,89,91.54847645429363
361,0,89,91.54143646408839
362,0,87,91.52892561983471
363,0,87,91.51648351648352
364,0,88,91.5068493150685
365,0,88,91.49726775956285
