frame,image_index,agents,agents_smoothed
0,0,87,87.0
1,0,87,87.0
2,0,87,87.0
3,0,87,87.0
4,0,86,86.8
5,0,86,86.66666666666667
6,0,86,86.57142857142857
7,0,85,86.375
8,0,86,86.33333333333333
9,0,86,86.3
10,0,86,86.27272727272727
11,0,86,86.25
12,0,86,86.23076923076923
13,0,86,86.21428571428571
14,0,86,86.2
15,0,85,86.125
16,0,87,86.17647058823529
17,0,86,86.16666666666667
18,0,87,86.21052631578948
19,0,87,86.25
20,0,86,86.23809523809524
21,0,85,86.18181818181819
22,0,85,86.1304347826087
23,0,84,86.04166666666667
24,0,84,85.96
25,0,84,85.88461538461539
26,0,84,85.81481481481481
27,0,83,85.71428571428571
28,0,83,85.62068965517241
29,0,83,85.53333333333333
30,0,83,85.45161290322581
31,0,85,85.4375
32,0,85,85.42424242424242
33,0,85,85.41176470588235
34,0,86,85.42857142857143
35,0,86,85.44444444444444
36,0,85,85.43243243243244
37,0,85,85.42105263157895
38,0,85,85.41025641025641
39,0,85,85.4
40,0,85,85.39024390243902
41,0,85,85.38095238095238
42,0,85,85.37209302325581
43,0,84,85.3409090909091
44,0,85,85.33333333333333
45,0,85,85.32608695652173
46,0,87,85.36170212765957
47,0,87,85.39583333333333
48,0,88,85.44897959183673
49,0,88,85.5
50,0,88,85.54901960784314
51,0,88,85.59615384615384
52,0,87,85.62264150943396
53,0,87,85.64814814814815
54,0,86,85.65454545454546
55,0,86,85.66071428571429
56,0,86,85.66666666666667
57,0,86,85.67241379310344
58,0,87,85.69491525423729
59,0,87,85.71666666666667
60,0,87,85.73770491803279
61,0,87,85.75806451612904
62,0,86,85.76190476190476
63,0,86,85.765625
64,0,86,85.76923076923077
65,0,86,85.77272727272727
66,0,86,85.77611940298507
67,0,86,85.77941176470588
68,0,85,85.76811594202898
69,0,84,85.74285714285715
70,0,85,85.73239436619718
71,0,85,85.72222222222223
72,0,84,85.6986301369863
73,0,85,85.6891891891892
74,0,84,85.66666666666667
75,0,84,85.64473684210526
76,0,84,85.62337662337663
77,0,84,85.6025641025641
78,0,84,85.58227848101266
79,0,84,85.5625
80,0,85,85.55555555555556
81,0,85,85.54878048780488
82,0,86,85.55421686746988
83,0,86,85.55952380952381
84,0,86,85.56470588235294
85,0,87,85.5813953488372
