frame,image_index,agents,agents_smoothed
0,0,87,87.0
1,0,87,87.0
2,0,87,87.0
3,0,87,87.0
4,0,87,87.0
5,0,87,87.0
6,0,86,86.85714285714286
7,0,85,86.625
8,0,85,86.44444444444444
9,0,85,86.3
10,0,85,86.18181818181819
11,0,86,86.16666666666667
12,0,85,86.07692307692308
13,0,85,86.0
14,0,85,85.93333333333334
15,0,85,85.875
16,0,85,85.82352941176471
17,0,85,85.77777777777777
18,0,86,85.78947368421052
19,0,84,85.7
20,0,83,85.57142857142857
21,0,83,85.45454545454545
22,0,84,85.3913043478261
23,0,84,85.33333333333333
24,0,85,85.32
25,0,84,85.26923076923077
26,0,84,85.22222222222223
27,0,83,85.14285714285714
28,0,82,85.03448275862068
29,0,82,84.93333333333334
30,0,82,84.83870967741936
31,0,82,84.75
32,0,82,84.66666666666667
33,0,81,84.55882352941177
34,0,81,84.45714285714286
35,0,82,84.38888888888889
36,0,82,84.32432432432432
37,0,83,84.28947368421052
38,0,83,84.25641025641026
39,0,83,84.225
40,0,83,84.1951219512195
41,0,83,84.16666666666667
42,0,82,84.11627906976744
43,0,82,84.06818181818181
44,0,81,84.0
45,0,80,83.91304347826087
46,0,77,83.76595744680851
47,0,77,83.625
48,0,77,83.48979591836735
49,0,78,83.38
50,0,78,83.27450980392157
51,0,79,83.1923076923077
52,0,79,83.11320754716981
53,0,79,83.03703703703704
54,0,79,82.96363636363637
55,0,79,82.89285714285714
56,0,79,82.82456140350877
57,0,79,82.75862068965517
58,0,79,82.69491525423729
59,0,79,82.63333333333334
60,0,79,82.57377049180327
61,0,80,82.53225806451613
62,0,81,82.5079365079365
63,0,81,82.484375
64,0,81,82.46153846153847
65,0,81,82.43939393939394
66,0,81,82.41791044776119
67,0,82,82.41176470588235
68,0,82,82.40579710144928
69,0,82,82.4
70,0,82,82.3943661971831
71,0,81,82.375
72,0,78,82.31506849315069
73,0,77,82.24324324324324
74,0,76,82.16
75,0,76,82.07894736842105
76,0,76,82.0
77,0,75,81.91025641025641
78,0,75,81.82278481012658
79,0,76,81.75
80,0,76,81.67901234567901
81,0,76,81.60975609756098
82,0,77,81.55421686746988
83,0,77,81.5
84,0,79,81.47058823529412
85,0,79,81.44186046511628
86,0,81,81.4367816091954
87,0,82,81.44318181818181
