frame,image_index,agents,agents_smoothed
0,0,85,85.0
1,0,85,85.0
2,0,85,85.0
3,0,85,85.0
4,0,85,85.0
5,0,85,85.0
6,0,85,85.0
7,0,85,85.0
8,0,85,85.0
9,0,86,85.1
10,0,86,85.18181818181819
11,0,86,85.25
12,0,86,85.3076923076923
13,0,87,85.42857142857143
14,0,87,85.53333333333333
15,0,87,85.625
16,0,87,85.70588235294117
17,0,87,85.77777777777777
18,0,87,85.84210526315789
19,0,87,85.9
20,0,87,85.95238095238095
21,0,87,86.0
22,0,87,86.04347826086956
23,0,87,86.08333333333333
24,0,85,86.04
25,0,85,86.0
26,0,85,85.96296296296296
27,0,85,85.92857142857143
28,0,85,85.89655172413794
29,0,85,85.86666666666666
30,0,85,85.83870967741936
31,0,85,85.8125
32,0,84,85.75757575757575
33,0,84,85.70588235294117
34,0,84,85.65714285714286
35,0,84,85.61111111111111
36,0,84,85.56756756756756
37,0,83,85.5
38,0,83,85.43589743589743
39,0,83,85.375
40,0,83,85.3170731707317
41,0,84,85.28571428571429
42,0,84,85.25581395348837
43,0,84,85.22727272727273
44,0,84,85.2
45,0,83,85.15217391304348
46,0,82,85.08510638297872
47,0,81,85.0
48,0,81,84.91836734693878
49,0,80,84.82
50,0,80,84.72549019607843
51,0,80,84.63461538461539
52,0,80,84.54716981132076
53,0,80,84.46296296296296
54,0,80,84.38181818181818
55,0,80,84.30357142857143
56,0,81,84.24561403508773
57,0,82,84.20689655172414
58,0,81,84.15254237288136
59,0,81,84.1
60,0,81,84.04918032786885
61,0,80,83.98387096774194
62,0,80,83.92063492063492
63,0,81,83.875
64,0,82,83.84615384615384
65,0,82,83.81818181818181
66,0,83,83.80597014925372
67,0,82,83.77941176470588
68,0,82,83.7536231884058
69,0,82,83.72857142857143
70,0,82,83.70422535211267
71,0,82,83.68055555555556
72,0,83,83.67123287671232
73,0,83,83.66216216216216
74,0,83,83.65333333333334
75,0,84,83.65789473684211
76,0,84,83.66233766233766
77,0,86,83.6923076923077
78,0,86,83.72151898734177
79,0,86,83.75
80,0,88,83.80246913580247
81,0,88,83.85365853658537
82,0,88,83.90361445783132
83,0,89,83.96428571428571
84,0,89,84.02352941176471
85,0,91,84.1046511627907
86,0,91,84.183908045977
87,0,89,84.23863636363636
88,0,89,84.29213483146067
89,0,89,84.34444444444445
90,0,89,84.3956043956044
91,0,90,84.45652173913044
92,0,90,84.51612903225806
93,0,89,84.56382978723404
94,0,88,84.6
95,0,88,84.63541666666667
96,0,87,84.65979381443299
97,0,86,84.6734693877551
98,0,86,84.68686868686869
99,0,85,84.69
100,0,85,84.6930693069307
101,0,85,84.69607843137256
102,0,85,84.69902912621359
103,0,85,84.70192307692308
104,0,85,84.70476190476191
105,0,84,84.69811320754717
106,0,84,84.69158878504673
107,0,84,84.68518518518519
108,0,84,84.6788990825688
109,0,84,84.67272727272727
110,0,84,84.66666666666667
111,0,84,84.66071428571429
112,0,85,84.66371681415929
113,0,85,84.66666666666667
114,0,85,84.66956521739131
115,0,85,84.67241379310344
116,0,88,84.7008547008547
117,0,87,84.72033898305085
118,0,87,84.73949579831933
119,0,87,84.75833333333334
120,0,87,84.77685950413223
121,0,87,84.79508196721312
122,0,88,84.82113821138212
123,0,88,84.84677419354838
124,0,89,84.88
125,0,89,84.91269841269842
126,0,88,84.93700787401575
127,0,88,84.9609375
128,0,85,84.96124031007751
129,0,85,84.96153846153847
130,0,84,84.95419847328245
131,0,84,84.9469696969697
132,0,84,84.93984962406014
133,0,83,84.92537313432835
134,0,83,84.91111111111111
135,0,82,84.88970588235294
136,0,81,84.86131386861314
137,0,80,84.82608695652173
138,0,81,84.79856115107914
139,0,81,84.77142857142857
140,0,82,84.7517730496454
141,0,83,84.7394366197183
142,0,84,84.73426573426573
143,0,84,84.72916666666667
144,0,85,84.73103448275862
145,0,84,84.72602739726027
146,0,83,84.71428571428571
147,0,83,84.70270270270271
148,0,82,84.68456375838926
149,0,81,84.66
150,0,81,84.63576158940397
151,0,81,84.61184210526316
